# NES ROM information (CSV format)
# Fields: rom_id, name, country, crc, hardware, rom_class, mapper, submapper, nametable_layout, prg_rom_size, prg_rom_crc, prg_nvram_size, prg_ram_size, chr_rom_size, chr_rom_crc, chr_nvram_size, chr_ram_size, battery, vs_hardware_type, vs_ppu_type, expansion_type
# Each line is a single ROM entry. Empty fields are left blank.
1338,Flying Dragon: The Secret Scroll,,F1FED9B8,0,Licensed North America,2,2,V,131072,F1FED9B8,0,0,0,,0,8192,0,,,1
1339,Flying Warriors,,10180072,0,Licensed North America,1,0,H,131072,2F928646,0,0,131072,D4BF6E1F,0,0,0,,,1
1340,Formula One: Built to Win,,5A8B4DA8,0,Licensed North America,1,0,H,131072,8D2488D6,8192,0,131072,4AF8D0B4,0,0,1,,,1
1341,Frankenstein: The Monster Returns,,E943EC4D,0,Licensed North America,1,0,H,131072,8776C0C2,0,0,131072,21E35704,0,0,0,,,1
1342,Freedom Force,,3E58A87E,0,Licensed North America,1,0,H,131072,59E3343F,0,0,131072,8CB86BAE,0,0,0,,,8
1343,Friday the 13th,,BEB15855,0,Licensed North America,3,2,V,32768,92861600,0,0,32768,1B5BB3E0,0,0,0,,,1
1344,Fun House,,576A0DE8,0,Licensed North America,2,2,V,131072,576A0DE8,0,0,0,,0,8192,0,,,1
1345,G.I. Joe,,1D2D93FF,0,Licensed North America,4,0,H,131072,7A373833,0,0,262144,03BBEBAF,0,0,0,,,1
1346,G.I. Joe: The Atlantis Factor,,8C8DEDB6,0,Licensed North America,4,0,H,131072,EB71A6C5,0,0,262144,8AFCBF07,0,0,0,,,1
1347,Galaga: Demons of Death,,1DB07C0D,0,Licensed North America,0,0,H,32768,982189A2,0,0,8192,E2D5964E,0,0,0,,,1
1348,Galaxy 5000: Racing in the 51st Century,,1D20A5C6,0,Licensed North America,4,0,H,131072,7F531249,0,0,131072,18DA922D,0,0,0,,,1
1349,Gargoyle's Quest II,,F0E9971B,0,Licensed North America,4,0,H,131072,4F50457E,0,0,131072,249C887C,0,0,0,,,1
1350,Battle Tank, Garry Kitchen's,,90D68A43,0,Licensed North America,3,2,H,32768,554B51D8,0,0,32768,DA22F981,0,0,0,,,1
1351,Gauntlet II,,1B71CCDB,0,Licensed North America,4,0,H,131072,2C609B52,0,8192,131072,FD61C9FE,0,0,0,,,2
1352,Gauntlet,,EC968C51,0,Licensed North America,4,0,4,131072,834D1924,0,0,65536,26D819A2,0,2048,0,,,1
1353,Gemfire,,0EC6C023,0,Licensed North America,5,0,H,262144,E7C72DBB,8192,0,262144,269ED2EE,0,0,1,,,1
1354,Genghis Khan,,2225C20F,0,Licensed North America,1,0,H,262144,2225C20F,8192,8192,0,,0,8192,1,,,1
1355,George Foreman's KO Boxing,,AF05F37E,0,Licensed North America,4,3,H,131072,A86AF976,0,0,262144,897CFC76,0,0,0,,,1
1356,Ghostbusters II,,2AE97660,0,Licensed North America,1,0,H,131072,10D20915,0,0,131072,32E79FEB,0,0,0,,,1
1357,Ghostbusters,,6A154B68,0,Licensed North America,3,2,H,32768,19555D39,0,0,32768,9B95F0FC,0,0,0,,,1
1358,Ghosts 'n Goblins,,B4E4879E,0,Licensed North America,2,2,V,131072,B4E4879E,0,0,0,,0,8192,0,,,1
1359,Ghoul School,,2BC25D5A,0,Licensed North America,1,0,H,131072,4ED0D752,0,0,131072,5EEF4B54,0,0,0,,,1
1360,Goal! Two,,90C773C1,0,Licensed North America,118,0,H,131072,7262843C,0,0,131072,2DDAE847,0,0,0,,,1
1361,Goal!,,84148F73,0,Licensed North America,1,0,H,262144,D78729FD,0,0,131072,13CDB249,0,0,0,,,1
1362,Godzilla 2: War of the Monsters,,9FB32923,0,Licensed North America,1,0,H,131072,B4844CA5,0,0,131072,BB7AC293,0,0,0,,,1
1363,Godzilla: Monster of Monsters!,,74386F15,0,Licensed North America,1,0,H,131072,1B2F3545,0,0,131072,E5C2BC99,0,0,0,,,1
1364,Golf Grand Slam,,CF5F8AF0,0,Licensed North America,1,0,H,131072,2FDEDCB5,0,0,131072,759C55CA,0,0,0,,,1
1365,Golf,,E7D2C49D,0,Licensed North America,0,0,H,16384,F9622BFA,0,0,8192,FF6FC790,0,0,0,,,1
1366,Golgo 13: The Mafat Conspiracy,,8A043CD6,0,Licensed North America,4,0,H,131072,05DE5AFD,0,0,131072,68CA71F9,0,0,0,,,1
1367,Golgo 13: Top Secret Episode,,F532F09A,0,Licensed North America,1,0,H,131072,72725A0B,0,0,131072,92B85ED0,0,0,0,,,1
1368,Gotcha! The Sport!,,4E959173,0,Licensed North America,3,2,V,32768,242A270C,0,0,32768,64EBF5AA,0,0,0,,,8
1369,Gradius,,350D835E,0,Licensed North America,3,2,V,32768,2FB0FF59,0,0,32768,0DDDD32E,0,0,0,,,1
1370,Greg Norman's Golf Power,,1352F1B9,0,Licensed North America,1,0,H,131072,1352F1B9,8192,0,0,,0,8192,1,,,2
1371,Gremlins 2: The New Batch,,0ED96F42,0,Licensed North America,4,0,H,131072,EDDD580B,0,0,262144,59C28B7F,0,0,0,,,1
1372,Guerrilla War,,6DECD886,0,Licensed North America,1,0,H,131072,1554FD9D,0,0,131072,DE1B8EA3,0,0,0,,,1
1373,Gumshoe,,BEB8AB01,6,Licensed North America,66,0,V,131072,7B5BD2DE,0,0,32768,DC371E9E,0,0,0,,,8
1374,Gun Nac,,D19DCB2B,0,Licensed North America,4,0,H,131072,59A706E4,0,0,131072,2FFB3FA8,0,0,0,,,1
1375,Gun.Smoke,,A8784932,0,Licensed North America,2,2,H,131072,A8784932,0,0,0,,0,8192,0,,,1
1376,Gyruss,,1D41CC8C,0,Licensed North America,3,2,V,32768,48ECC48A,0,0,32768,3EB77902,0,0,0,,,1
1377,Harlem Globetrotters,,2E6EE98D,0,Licensed North America,1,0,H,131072,B33BC971,0,0,131072,D553E49F,0,0,0,,,2
1378,Hatris,,841B69B6,0,Licensed North America,1,0,H,131072,841B69B6,0,8192,0,,0,8192,0,,,1
1379,Heavy Barrel,,34EAB034,0,Licensed North America,4,0,H,131072,B4D554D6,0,0,131072,D070AEFC,0,0,0,,,1
1380,Heavy Shreddin',,EB15169E,0,Licensed North America,1,0,H,131072,01A1509A,0,0,131072,1C90046B,0,0,0,,,1
1381,High Speed,,383CABBF,0,Licensed North America,119,0,H,131072,1255036F,0,0,65536,028F3D82,0,8192,0,,,1
1382,Hollywood Squares,,3869E598,0,Licensed North America,2,2,V,131072,3869E598,0,0,0,,0,8192,0,,,1
1383,Home Alone,,CA5EDBFC,0,Licensed North America,4,0,H,131072,4F9F71DC,0,8192,131072,D795FC5F,0,0,0,,,1
1384,Home Alone,,F31D36A3,0,Licensed North America,4,0,H,131072,96788826,0,8192,131072,19254115,0,0,0,,,1
1385,Home Alone 2: Lost in New York,,2E0741B6,0,Licensed North America,4,0,H,131072,9668488E,0,0,131072,91AD1577,0,0,0,,,1
1386,Hook,,D8230D0E,0,Licensed North America,1,0,H,131072,A2BAC574,0,0,131072,9C1762A5,0,0,0,,,1
1387,Hoops,,F4615036,0,Licensed North America,1,0,H,131072,514B8C43,0,0,131072,4BA913D0,0,0,0,,,1
1388,Hudson Hawk,,5A4F156D,0,Licensed North America,1,0,H,131072,916913D2,0,0,131072,391AC219,0,0,0,,,1
1389,Adventure Island II,,771C8855,0,Licensed North America,4,0,H,131072,6FA0E650,0,0,131072,1DDB1C0E,0,0,0,,,1
1390,Adventure Island III,,BFBFD25D,0,Licensed North America,4,0,H,131072,06B0556C,0,0,131072,B107D9B0,0,0,0,,,1
1391,Adventure Island,,F8A713BE,0,Licensed North America,3,2,V,32768,34A8BD90,0,0,32768,F01F13A3,0,0,0,,,1
1392,Hydlide,,77BF8B23,0,Licensed North America,0,0,H,32768,47F77A4C,0,0,8192,C1F950C6,0,0,0,,,1
1393,Ice Climber,,FB98D46E,6,Licensed North America,0,0,H,16384,D548307F,0,0,8192,0D58A8B1,0,0,0,,,1
1394,Ice Hockey,,AE64CA77,0,Licensed North America,0,0,V,32768,82DFF13D,0,0,8192,F10FC90A,0,0,0,,,1
1395,Ikari Warriors III: The Rescue,,567E1620,0,Licensed North America,1,0,H,131072,12F405CF,0,0,131072,24E6BE19,0,0,0,,,1
1396,Ikari Warriors,,655EFEED,0,Licensed North America,2,2,H,131072,655EFEED,0,0,0,,0,8192,0,,,1
1397,Ikari Warriors,,2D273AA4,0,Licensed North America,2,2,H,131072,2D273AA4,0,0,0,,0,8192,0,,,1
1398,Ikari Warriors II: Victory Road,,4F467410,0,Licensed North America,1,0,H,262144,4F467410,0,0,0,,0,8192,0,,,1
1399,Image Fight,,058F23A2,0,Licensed North America,4,0,H,131072,7B1B4DD0,0,8192,131072,0DDE437B,0,0,0,,,1
1400,Indiana Jones and The Last Crusade,,8BCA5146,0,Licensed North America,1,0,H,262144,8BCA5146,0,0,0,,0,8192,0,,,1
1401,Indiana Jones and The Last Crusade,,2EA8CC16,0,Licensed North America,2,2,H,131072,2EA8CC16,0,0,0,,0,8192,0,,,1
1402,Indiana Jones and the Temple of Doom,,A0C31A57,0,Licensed North America,4,0,H,131072,5CEB1256,0,0,65536,9F28C02F,0,0,0,,,1
1403,Indiana Jones and the Temple of Doom,,B4C81ADB,0,Licensed North America,4,0,H,131072,4970105E,0,0,65536,9F28C02F,0,0,0,,,1
1404,Infiltrator,,DF64963B,0,Licensed North America,4,0,H,131072,32A33BD1,0,0,131072,20AF8F97,0,0,0,,,1
1405,Iron Tank: The Invasion of Normandy,,B14EA4D2,0,Licensed North America,1,0,H,131072,77540BB5,0,0,131072,C61175CC,0,0,0,,,1
1406,IronSword: Wizards & Warriors II,,2328046E,0,Licensed North America,7,1,H,262144,2328046E,0,0,0,,0,8192,0,,,1
1407,Isolated Warrior,,6944A01A,0,Licensed North America,4,0,H,131072,EF0C9672,0,0,131072,230349C9,0,0,0,,,1
1408,Ivan "Ironman" Stewart's Super Off Road,,4B041B6B,0,Licensed North America,7,2,H,131072,4B041B6B,0,0,0,,0,8192,0,,,2
1409,Jack Nicklaus' Greatest 18 Holes of Major Championship Golf,,C313EF54,0,Licensed North America,2,2,V,131072,C313EF54,0,0,0,,0,8192,0,,,1
1410,Jackal,,1D5B03A5,0,Licensed North America,2,2,V,131072,1D5B03A5,0,0,0,,0,8192,0,,,1
1411,Jackie Chan's Action Kung Fu,,45A41784,0,Licensed North America,4,0,H,131072,6C42B2C6,0,0,131072,D52613FB,0,0,0,,,1
1412,James Bond Jr.,,F6898A59,0,Licensed North America,4,0,H,131072,E12BB5FB,0,0,131072,07CD3EB3,0,0,0,,,1
1413,Jaws,,27D14A54,0,Licensed North America,3,2,H,32768,5EE5A942,0,0,32768,072424A2,0,0,0,,,1
1414,Jeopardy!,,B5D10D5C,0,Licensed North America,7,1,H,131072,B5D10D5C,0,0,0,,0,8192,0,,,1
1415,Jeopardy!,,2A662AC7,0,Licensed North America,7,1,H,131072,2A662AC7,0,0,0,,0,8192,0,,,1
1416,Jeopardy!: 25th Anniversary Edition,,0BDD8DD9,0,Licensed North America,7,1,H,131072,0BDD8DD9,0,0,0,,0,8192,0,,,1
1417,Jeopardy!: Junior Edition,,6A88579F,0,Licensed North America,7,1,H,131072,6A88579F,0,0,0,,0,8192,0,,,1
1418,Muppet Adventure: Chaos at the Carnival,,7156CB4D,0,Licensed North America,1,0,H,131072,7156CB4D,0,0,0,,0,8192,0,,,1
1419,Jimmy Connors Tennis,,00E95D86,0,Licensed North America,2,2,V,131072,00E95D86,0,0,0,,0,8192,0,,,1
1420,Joe & Mac,,26D3082C,0,Licensed North America,4,0,H,131072,FB4092FA,0,0,131072,9B086686,0,0,0,,,1
1421,John Elway's Quarterback,,CF322BB3,0,Licensed North America,3,2,V,32768,D7C4816B,0,0,32768,DA2CF1B0,0,0,0,,,1
1422,Jordan vs. Bird: One on One,,303D4371,0,Licensed North America,2,2,V,131072,303D4371,0,0,0,,0,8192,0,,,1
1423,Journey to Silius,,E2C4EDCE,0,Licensed North America,1,0,H,131072,3B28386E,0,0,131072,1AFD4D2A,0,0,0,,,1
1424,Joust,,BE387AF0,0,Licensed North America,3,2,H,16384,435E9971,0,0,16384,C1E68DBF,0,0,0,,,1
1425,Jurassic Park,,3B7F5B3B,0,Licensed North America,4,0,H,131072,75CE31C0,0,8192,131072,E24AE999,0,0,0,,,1
1426,Kabuki: Quantum Fighter,,7474AC92,0,Licensed North America,4,0,H,131072,BFE0E37F,0,0,131072,7F91AAFA,0,0,0,,,1
1427,Karate Champ,,ACA145D8,0,Licensed North America,3,2,H,32768,508EFA07,0,0,32768,4B7318E6,0,0,0,,,1
1428,Karate Champ,,F42B0DBD,0,Licensed North America,3,2,H,32768,5077A2D7,0,0,32768,DEA6799A,0,0,0,,,1
1429,Karnov,,548A2C3C,0,Licensed North America,206,0,H,131072,A37B0EE3,0,0,65536,265A2A46,0,0,0,,,1
1430,Kickle Cubicle,,CD10DCE2,0,Licensed North America,4,0,H,131072,A8B0CFCE,0,0,131072,7B8A4209,0,0,0,,,1
1431,Kick Master,,5104833E,0,Licensed North America,4,0,H,131072,D88D48D7,0,0,131072,5B03178D,0,0,0,,,1
1432,Kid Icarus,,D9F0749F,6,Licensed North America,1,0,H,131072,D9F0749F,0,8192,0,,0,8192,0,,,1
1433,Kid Icarus,,D67FD6A6,6,Licensed North America,1,0,H,131072,D67FD6A6,0,8192,0,,0,8192,0,,,1
1434,Kid Klown in Night Mayor World,,8EE7C43E,0,Licensed North America,4,0,H,131072,95649977,0,8192,131072,E7D7099F,0,0,0,,,1
1435,Kid Kool and the Quest for the Seven Wonder Herbs,,AA6BB985,0,Licensed North America,2,2,V,131072,AA6BB985,0,0,0,,0,8192,0,,,1
1436,Kid Niki: Radical Ninja,,8192D2E7,0,Licensed North America,1,0,H,262144,8192D2E7,0,0,0,,0,8192,0,,,1
1437,Kid Niki: Radical Ninja,,A9415562,0,Licensed North America,1,0,H,262144,A9415562,0,0,0,,0,8192,0,,,1
1438,King's Knight,,01B4CA89,0,Licensed North America,3,2,H,32768,24428A5D,0,0,32768,7D09198A,0,0,0,,,1
1439,King's Quest V,,00837960,0,Licensed North America,4,0,H,262144,8871B5C4,0,8192,262144,5B49294C,0,0,0,,,1
1440,Kings of the Beach,,F54B34BD,0,Licensed North America,3,2,V,32768,AB8371F6,0,0,32768,34178709,0,0,0,,,2
1441,Kirby's Adventure,,D7794AFC,0,Licensed North America,4,0,H,524288,9077A623,8192,0,262144,7EDAE6F3,0,0,1,,,1
1442,Kirby's Adventure,,5ED6F221,0,Licensed North America,4,0,H,524288,8FFF3F32,8192,0,262144,7EDAE6F3,0,0,1,,,1
1443,Kirby's Adventure,,37088EFF,0,Licensed North America,4,0,H,524288,7266B1B3,8192,0,262144,AF7693D2,0,0,1,,,1
1444,Kiwi Kraze: A Bird-Brained Adventure!,,563C2CC0,0,Licensed North America,4,0,H,131072,349391B5,0,0,131072,AEEF4E62,0,0,0,,,1
1445,KlashBall,,F4DFDB14,0,Licensed North America,2,2,H,131072,F4DFDB14,0,0,0,,0,8192,0,,,1
1446,Knight Rider,,EBCFE7C5,0,Licensed North America,1,0,H,65536,E5F49166,0,0,131072,0316C8A3,0,0,0,,,1
1447,Kung Fu,,D5C64257,0,Licensed North America,0,0,V,32768,0516375E,0,0,8192,430B49A4,0,0,0,,,1
1448,Kung-Fu Heroes,,AA74A4D8,0,Licensed North America,3,2,H,32768,E21B75D0,0,0,32768,EBF876AE,0,0,0,,,1
1449,L'Empereur,,9C18762B,0,Licensed North America,5,0,H,262144,2F50BD38,8192,8192,131072,B2599DB4,0,0,1,,,1
1450,Laser Invasion,,B0480AE9,0,Licensed North America,5,0,H,131072,51D2112F,0,0,131072,04BBFA6E,0,0,0,,,8
1451,Last Action Hero,,E7DA8A04,0,Licensed North America,4,0,H,131072,7287D1C0,0,0,131072,C8F94AE8,0,0,0,,,1
1452,Lee Trevino's Fighting Golf,,88E1A5F4,0,Licensed North America,1,0,H,131072,2CDEF25F,0,0,131072,719845ED,0,0,0,,,1
1453,Legacy of the Wizard,,F181C021,0,Licensed North America,4,0,H,131072,4CDCAF6B,0,0,65536,16C29089,0,0,0,,,1
1454,Legend of the Ghost Lion,,04766130,0,Licensed North America,1,0,H,131072,8D94797F,8192,0,131072,A73F53AE,0,0,1,,,1
1455,Legendary Wings,,A2194CAD,0,Licensed North America,2,2,V,131072,A2194CAD,0,0,0,,0,8192,0,,,1
1456,Legends of the Diamond: The Baseball Championship Game,,05CE560C,0,Licensed North America,4,0,H,131072,69684E1E,0,0,262144,B2AAAE36,0,0,0,,,1
1457,Lemmings,,A69F29FA,0,Licensed North America,1,0,H,131072,6A27567E,0,0,131072,351E7CC5,0,0,0,,,1
1458,Lethal Weapon,,7077B075,0,Licensed North America,1,0,H,131072,EE693008,0,0,131072,2E46EBEE,0,0,0,,,1
1459,Life Force,,C4BC85A2,0,Licensed North America,2,2,V,131072,C4BC85A2,0,0,0,,0,8192,0,,,1
1460,,,4061D767,0,Licensed North America,2,2,V,131072,4061D767,0,0,0,,0,8192,0,,,1
1461,Little League Baseball Championship Series,,859C65E1,0,Licensed North America,1,0,H,131072,B3440357,0,0,131072,2E60F8EE,0,0,0,,,1
1462,Little Nemo: The Dream Master,,5B4B6056,0,Licensed North America,4,0,H,131072,3E840B56,0,0,131072,5D275587,0,0,0,,,1
1463,Little Ninja Brothers,,BC7FEDB9,0,Licensed North America,4,0,H,131072,318B4122,0,0,131072,2196469A,0,0,0,,,1
1464,Little Samson,,B5E392E2,0,Licensed North America,4,0,H,262144,4A5D8469,0,0,131072,C269135D,0,0,0,,,1
1465,Lode Runner,,AF5676DE,0,Licensed North America,0,0,V,16384,EC3001C7,0,0,8192,E8C6C127,0,0,0,,,32
1466,Loopz,,FD8D6C75,0,Licensed North America,2,2,V,131072,FD8D6C75,0,0,0,,0,8192,0,,,1
1467,Low G Man: The Low Gravity Man,,93991433,0,Licensed North America,4,0,H,131072,41243492,0,0,131072,0C1BFD4E,0,0,0,,,1
1468,Lunar Pool,,988B446D,0,Licensed North America,0,0,V,16384,9BA20DAD,0,0,8192,A139062A,0,0,0,,,1
1469,M.C. Kids,,B0EBF3DB,0,Licensed North America,4,0,H,131072,6C15F90E,0,8192,131072,32AF2F1B,0,0,0,,,1
1470,M.U.L.E.,,0939852F,0,Licensed North America,1,0,H,131072,0939852F,0,8192,0,,0,8192,0,,,2
1471,Mad Max,,026E41C5,0,Licensed North America,4,0,H,131072,06A4345C,0,0,131072,F361003A,0,0,0,,,1
1472,Magic Darts,,5EB8E707,0,Licensed North America,1,0,H,131072,C8A10B71,0,0,131072,06E760D1,0,0,0,,,1
1473,Magic Johnson's Fast Break,,C6C2EDB5,0,Licensed North America,1,0,H,65536,3A9DD55C,0,0,131072,2C8C2D3E,0,0,0,,,2
1474,Magician,,91E2E863,0,Licensed North America,4,0,H,131072,7A4D4EAF,8192,0,131072,8AA188C2,0,0,1,,,1
1475,Magmax,,81389607,0,Licensed North America,0,0,H,32768,A4625DBC,0,0,8192,5E762085,0,0,0,,,1
1476,Major League Baseball,,A03A422B,0,Licensed North America,3,2,V,32768,E7FF1A3D,0,0,32768,1FCFC7D9,0,0,0,,,1
1477,Major League Baseball,,96E6C1CE,0,Licensed North America,3,2,V,32768,754522C3,0,0,32768,1FCFC7D9,0,0,0,,,1
1478,Maniac Mansion,,0D9F5BD1,0,Licensed North America,1,0,H,262144,0D9F5BD1,8192,0,0,,0,8192,1,,,1
1479,Mappy-Land,,83FC38F8,0,Licensed North America,4,0,H,131072,6D9BA342,0,0,32768,B01F4B06,0,0,0,,,1
1480,Marble Madness,,09874777,0,Licensed North America,7,1,H,131072,09874777,0,0,0,,0,8192,0,,,1
1481,Mario Is Missing!,,2055971A,0,Licensed North America,4,0,H,131072,60A01CAB,0,0,131072,B3935866,0,0,0,,,1
1482,Mario's Time Machine,,55DB7E2A,0,Licensed North America,4,0,H,131072,2E35DD2E,0,0,131072,0DC8163B,0,0,0,,,1
1483,Mechanized Attack,,5EE6008E,0,Licensed North America,1,0,H,65536,9EEF47AA,0,0,131072,F50AE4EB,0,0,0,,,8
1484,Mega Man 2,,0FCFC04D,0,Licensed North America,1,0,H,262144,0FCFC04D,0,0,0,,0,8192,0,,,1
1485,Mega Man 3,,603AAA57,0,Licensed North America,4,0,H,262144,6B999AAF,0,0,131072,4028916E,0,0,0,,,1
1486,Mega Man 4,,2BC67AA8,0,Licensed North America,4,0,H,524288,2BC67AA8,0,0,0,,0,8192,0,,,1
1487,Mega Man 4,,18A2E74F,0,Licensed North America,4,0,H,524288,18A2E74F,0,0,0,,0,8192,0,,,1
1488,Mega Man 5,,3EDCF7E8,0,Licensed North America,4,0,H,262144,F3C743AA,0,0,262144,25E0AE72,0,0,0,,,1
1489,Mega Man 6,,988798A8,0,Licensed North America,4,0,H,524288,988798A8,0,0,0,,0,8192,0,,,1
1490,Mega Man,,6EE4BB0A,0,Licensed North America,2,2,V,131072,6EE4BB0A,0,0,0,,0,8192,0,,,1
1491,Mendel Palace,,12078AFD,0,Licensed North America,4,0,H,131072,E5703FC4,0,0,131072,34145D12,0,0,0,,,1
1492,Metal Gear,,817431EC,0,Licensed North America,2,2,V,131072,817431EC,0,0,0,,0,8192,0,,,1
1493,Metal Mech: Man & Machine,,05378607,0,Licensed North America,1,0,H,131072,202D70F8,0,0,131072,DBDB14F3,0,0,0,,,1
1494,Metal Storm,,BCACBBF4,0,Licensed North America,4,0,H,131072,5D05CCD0,0,0,262144,1E7F6E87,0,0,0,,,1
1495,Metroid,,70080810,0,Licensed North America,1,0,H,131072,70080810,0,8192,0,,0,8192,0,,,1
1496,Michael Andretti's World GP,,942B1210,0,Licensed North America,4,0,H,131072,2E7F0B29,0,0,131072,45784A2C,0,0,0,,,1
1497,Mickey Mousecapade,,7C6A3D51,0,Licensed North America,3,2,V,32768,F39FD253,0,0,32768,703875D3,0,0,0,,,1
1498,Mickey's Adventure in Numberland,,6FB349E2,0,Licensed North America,4,0,H,131072,6817857D,0,0,131072,7AFE5BF4,0,0,0,,,1
1499,Mickey's Safari in Letterland,,982DFB38,0,Licensed North America,4,3,H,131072,91AA57F1,0,0,131072,FBD1BB6A,0,0,0,,,1
1500,Might and Magic: Secret of the Inner Sanctum,,532A27E6,0,Licensed North America,4,0,H,262144,55E73CE5,8192,0,262144,D5F5164F,0,0,1,,,1
1501,Mighty Bomb Jack,,AAC2E75E,0,Licensed North America,3,2,H,32768,18BA5AC0,0,0,32768,71F83045,0,0,0,,,1
1502,Mighty Final Fight,,3F78037C,0,Licensed North America,4,0,H,131072,2EE3EF15,0,0,131072,BCFEB409,0,0,0,,,1
1503,Millipede,,AE52DECE,0,Licensed North America,0,0,V,16384,0AB06C51,0,0,8192,3D3DAE3F,0,0,0,,,1
1504,Milon's Secret Castle,,586A3277,0,Licensed North America,3,2,V,32768,01B418C5,0,0,32768,3E3ECF3B,0,0,0,,,1
1505,Mission: Impossible,,E3C5BB3D,0,Licensed North America,4,0,H,131072,96D3F955,0,0,131072,AEF0DFFD,0,0,0,,,1
1506,Monopoly,,9747AC09,0,Licensed North America,1,0,H,131072,03EEAEB7,0,0,131072,91C94AAC,0,0,0,,,2
1507,Monster In My Pocket,,E542E3CF,0,Licensed North America,4,0,H,131072,06CAE67F,0,0,131072,BC9E30BC,0,0,0,,,1
1508,Monster Party,,02B9E7C2,0,Licensed North America,1,0,H,131072,1FC5740D,0,0,131072,18D7FCE0,0,0,0,,,1
1509,Monster Truck Rally,,2F698C4D,0,Licensed North America,3,2,V,32768,F7F9785A,0,0,32768,A0B2249B,0,0,0,,,2
1510,Motor City Patrol,,0A0926BD,0,Licensed North America,1,0,H,131072,7884B56E,0,0,131072,DDCC6E8D,0,0,0,,,1
1511,Ms. Pac-Man,,B6D2D300,0,Licensed North America,0,0,V,32768,2477A571,0,0,8192,49D90508,0,0,0,,,1
1512,MTV's Remote Control,,9F6C119C,0,Licensed North America,1,0,H,131072,C6C226BF,0,0,131072,556B6145,0,0,0,,,1
1513,Mystery Quest,,B5D28EA2,0,Licensed North America,3,2,V,32768,14238D61,0,0,32768,F3D99BF8,0,0,0,,,1
1514,NARC,,0537322A,0,Licensed North America,7,2,H,131072,0537322A,0,0,0,,0,8192,0,,,1
1515,Super Mario Bros. / Duck Hunt,,D26EFD78,0,Licensed North America,66,0,V,65536,81069812,0,0,16384,7ECDA8B3,0,0,0,,,42
1516,NES Open Tournament Golf,,F6B9799C,0,Licensed North America,1,0,H,262144,F6B9799C,8192,0,0,,0,8192,1,,,1
1517,NES Play Action Football,,B9B4D9E0,0,Licensed North America,118,0,H,131072,17F72EC8,0,0,131072,6E8CAE8D,0,0,0,,,2
1518,Super Mario Bros. / Duck Hunt / World Class Track Meet,,529B621F,0,Licensed North America,1,0,H,131072,6BEB5C84,0,0,65536,3FA21A12,0,0,0,,,42
1519,Super Mario Bros. / Duck Hunt / World Class Track Meet,,60E63537,0,Licensed North America,1,0,H,131072,D4F018F5,0,0,65536,3FA21A12,0,0,0,,,42
1520,Super Spike V'Ball / Nintendo World Cup,,407D6FFD,0,Licensed North America,47,0,H,262144,35190A3F,0,0,262144,FE1363D1,0,0,0,,,2
1521,NFL,,35B6FEBF,0,Licensed North America,2,2,V,131072,35B6FEBF,0,0,0,,0,8192,0,,,1
1522,Nigel Mansell's World Championship Racing,,4751A751,0,Licensed North America,1,0,H,131072,F91BAC83,0,0,131072,307157F3,0,0,0,,,1
1523,Nightshade,,A60CA3D6,0,Licensed North America,4,0,H,262144,21A3F190,0,0,262144,C142C8A9,0,0,0,,,1
1524,Ninja Crusaders,,3D1C4894,0,Licensed North America,4,0,H,131072,3D1C4894,0,0,0,,0,8192,0,,,1
1525,Ninja Gaiden III: The Ancient Ship of Doom,,902E3168,0,Licensed North America,4,0,H,131072,F0C77DCB,0,0,131072,584BCF5D,0,0,0,,,1
1526,Ninja Gaiden II: The Dark Sword of Chaos,,B780521C,0,Licensed North America,4,0,H,131072,C43DA8E2,0,0,131072,8E0C8BB0,0,0,0,,,1
1527,Ninja Gaiden,,7C4A72D8,0,Licensed North America,1,0,H,131072,5F1E7B19,0,0,131072,ECCD2DCB,0,0,0,,,1
1528,Ninja Kid,,02CC3973,0,Licensed North America,3,2,V,32768,8CB9EFF8,0,0,32768,83779467,0,0,0,,,1
1529,,,1D55C59F,0,Licensed North America,555,0,H,524288,61A6741D,0,16384,262144,3722904A,0,8192,0,,,1
1530,Nintendo World Championships 1990,,0B0E128F,0,Licensed North America,105,0,H,262144,0B0E128F,0,8192,0,,0,8192,0,,,1
1531,Nintendo World Cup,,A22657FA,0,Licensed North America,4,0,H,131072,DE8C89AB,0,0,131072,92477D53,0,0,0,,,2
1532,,,FF8203D5,0,Licensed North America,4,0,H,131072,1C2A266F,0,0,131072,92477D53,0,0,0,,,2
1533,Nobunaga's Ambition II,,8CE478DB,0,Licensed North America,5,0,H,262144,B56958D1,8192,8192,131072,A22A8B4F,0,0,1,,,1
1534,Nobunaga's Ambition,,4642DDA6,0,Licensed North America,1,0,H,262144,4642DDA6,8192,8192,0,,0,8192,1,,,1
1535,North & South,,AE9F33D0,0,Licensed North America,4,0,H,131072,DFA2980E,0,8192,131072,36A6BF0E,0,0,0,,,1
1536,Operation Wolf: Take no Prisoners,,EDC3662B,0,Licensed North America,1,0,H,131072,1388AEB9,0,0,131072,B6C77A38,0,0,0,,,8
1537,Orb 3-D,,958E4BAE,0,Licensed North America,1,0,H,65536,84B930A9,0,0,131072,321F0492,0,0,0,,,29
1538,Othello,,699FA085,0,Licensed North America,0,0,H,32768,248E7693,0,0,8192,3361FBF1,0,0,0,,,1
1539,Overlord,,2856111F,0,Licensed North America,1,0,H,262144,2856111F,8192,0,0,,0,8192,1,,,1
